time,r_x,r_y,r_z,v_x,v_y,v_z,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega
6.2198129006e+02,9.9254387373e+03,4.7729576574e+03,6.0935107647e+02,-1.1376980843e+00,5.7130789598e+00,9.3756484665e-01,5.9002250782e+00,1.1030265983e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,1.9649141938e+00,1.7125203147e+00,1.4584285499e+00,2.5708135557e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
6.4460925566e+02,9.8989434945e+03,4.9018680810e+03,6.3051955302e+02,-1.2039847429e+00,5.6807300345e+00,9.3341921622e-01,5.8814576781e+00,1.1064128881e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,1.9765845310e+00,1.7250521177e+00,1.4714346203e+00,2.5662231742e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
6.6821996753e+02,9.8697082341e+03,5.0355898551e+03,6.5250610976e+02,-1.2723135957e+00,5.6463827747e+00,9.2898466578e-01,5.8620331655e+00,1.1099282411e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,1.9886859957e+00,1.7380874649e+00,1.4850055521e+00,2.5610379784e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
6.9183067941e+02,9.8388697259e+03,5.1684936797e+03,6.7438667871e+02,-1.3397923126e+00,5.6114465826e+00,9.2444174641e-01,5.8427706384e+00,1.1134248147e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.0007112493e+00,1.7510817012e+00,1.4985764840e+00,2.5554531980e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.1544139128e+02,9.8064479887e+03,5.3005658500e+03,6.9615873429e+02,-1.4064254338e+00,5.5759383457e+00,9.1979324833e-01,5.8236707114e+00,1.1169022225e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.0126614163e+00,1.7640353055e+00,1.5121474159e+00,2.5494731266e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.3905210316e+02,9.7724629327e+03,5.4317930547e+03,7.1781981598e+02,-1.4722176454e+00,5.5398745221e+00,9.1504189500e-01,5.8047339462e+00,1.1203600888e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.0245376085e+00,1.7769487545e+00,1.5257183478e+00,2.5431020195e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.6361756478e+02,9.7354654938e+03,5.5674159010e+03,7.4023643617e+02,-1.5397828891e+00,5.5017798885e+00,9.0999209102e-01,5.7852051730e+00,1.1239366449e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.0368167008e+00,1.7903422732e+00,1.5398380494e+00,2.5360627454e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
7.8818302640e+02,9.6968193434e+03,5.7020959416e+03,7.6252770332e+02,-1.6064486264e+00,5.4631187744e+00,9.0483674159e-01,5.7658540965e+00,1.1274912505e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.0490181297e+00,1.8036933688e+00,1.5539577510e+00,2.5286094430e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.1274848803e+02,9.6565465086e+03,5.8358194718e+03,7.8469105974e+02,-1.6722205543e+00,5.4239082970e+00,8.9957869238e-01,5.7466811831e+00,1.1310235163e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.0611431051e+00,1.8170025702e+00,1.5680774526e+00,2.5207467745e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.3731394965e+02,9.6146688750e+03,5.9685732019e+03,8.0672401678e+02,-1.7371044861e+00,5.3841651115e+00,8.9422071661e-01,5.7276868484e+00,1.1345330638e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.0731928228e+00,1.8302704034e+00,1.5821971542e+00,2.5124793590e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.6281486262e+02,9.5695222050e+03,6.1053424873e+03,8.2945545190e+02,-1.8035261720e+00,5.3423623395e+00,8.8855589671e-01,5.7081585123e+00,1.1381518285e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.0856230473e+00,1.8440002739e+00,1.5968545332e+00,2.5034738627e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
8.8831577560e+02,9.5226937698e+03,6.2410388548e+03,8.5204112443e+02,-1.8690040459e+00,5.3000205981e+00,8.8278925001e-01,5.6888233690e+00,1.1417453162e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.0979747512e+00,1.8576867107e+00,1.6115119122e+00,2.4940422076e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.1381668857e+02,9.4742075507e+03,6.3756487796e+03,8.7447847439e+02,-1.9335449263e+00,5.2571570111e+00,8.7692364118e-01,5.6696817278e+00,1.1453131392e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.1102492229e+00,1.8713302915e+00,1.6261692912e+00,2.4841894153e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.3931760155e+02,9.4240873541e+03,6.5091591674e+03,8.9676501386e+02,-1.9971557130e+00,5.2137882147e+00,8.7096185772e-01,5.6507338504e+00,1.1488549213e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.1224477344e+00,1.8849315905e+00,1.6408266703e+00,2.4739204591e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.6574114169e+02,9.3704553036e+03,6.6463265239e+03,9.1969620952e+02,-2.0620942114e+00,5.1683346197e+00,8.6468581382e-01,5.6313050738e+00,1.1524969847e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.1350087981e+00,1.8989809914e+00,1.6560143556e+00,2.4628462078e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
9.9216468184e+02,9.3151203566e+03,6.7822860911e+03,9.4246027650e+02,-2.1260494006e+00,5.1223733988e+00,8.5831235540e-01,5.6120847633e+00,1.1561103029e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.1474910320e+00,1.9129862379e+00,1.6712020410e+00,2.4513358506e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.0185882220e+03,9.2581083917e+03,6.9170246804e+03,9.6505467861e+02,-2.1890291557e+00,5.0759214858e+00,8.5184433342e-01,5.5930730679e+00,1.1596944941e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.1598957958e+00,1.9269479556e+00,1.6863897264e+00,2.4393947631e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.0450117621e+03,9.1994450788e+03,7.0505295443e+03,9.8747695391e+02,-2.2510413955e+00,5.0289953078e+00,8.4528451804e-01,5.5742700945e+00,1.1632491880e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.1722244309e+00,1.9408667656e+00,1.7015774117e+00,2.4270282692e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.0723509393e+03,9.1370378783e+03,7.1873489544e+03,1.0104924922e+03,-2.3141925832e+00,4.9799607885e+00,8.3840363487e-01,5.5550353214e+00,1.1668956305e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.1849015587e+00,1.9552233872e+00,1.7172913857e+00,2.4137910885e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.0996901165e+03,9.0729181173e+03,7.3228212897e+03,1.0333186421e+03,-2.3763253831e+00,4.9304527292e+00,8.3143026139e-01,5.5360240896e+00,1.1705097275e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.1975000512e+00,1.9695354130e+00,1.7330053596e+00,2.4001099392e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.1270292937e+03,9.0071135169e+03,7.4569338317e+03,1.0559529135e+03,-2.4374486403e+00,4.8804877044e+00,8.2436720631e-01,5.5172363913e+00,1.1740911065e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.2100213327e+00,1.9838035154e+00,1.7487193336e+00,2.3859905525e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.1543684708e+03,8.9396515562e+03,7.5896743080e+03,1.0783928919e+03,-2.4975712023e+00,4.8300817702e+00,8.1721719492e-01,5.4986721816e+00,1.1776394069e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.2224668073e+00,1.9980283610e+00,1.7644333075e+00,2.3714386060e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.1817076480e+03,8.8705594725e+03,7.7210308782e+03,1.1006362365e+03,-2.5567019098e+00,4.7792504790e+00,8.0998287136e-01,5.4803313813e+00,1.1811542799e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.2348378589e+00,2.0122106112e+00,1.7801472814e+00,2.3564597255e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.2101860971e+03,8.7968838686e+03,7.8563773868e+03,1.1235949585e+03,-2.6172514978e+00,4.7258648787e+00,8.0236018996e-01,5.4614637351e+00,1.1847797140e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.2476467650e+00,2.0269392731e+00,1.7965160845e+00,2.3404086678e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.2386645462e+03,8.7214989768e+03,7.9901974131e+03,1.1463353688e+03,-2.6767443637e+00,4.6720505521e+00,7.9465161678e-01,5.4428382249e+00,1.1883681411e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.2603779156e+00,2.0416231625e+00,1.8128848875e+00,2.3239066474e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.2671429952e+03,8.6444347498e+03,8.1224789758e+03,1.1688550602e+03,-2.7351904125e+00,4.6178234362e+00,7.8685987488e-01,5.4244546586e+00,1.1919192045e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.2730328072e+00,2.0562630081e+00,1.8292536906e+00,2.3069598538e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.2956214443e+03,8.5657208587e+03,8.2532105401e+03,1.1911517021e+03,-2.7925995004e+00,4.5631989431e+00,7.7898760208e-01,5.4063128145e+00,1.1954325595e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.2856129143e+00,2.0708595324e+00,1.8456224936e+00,2.2895744231e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.3240998934e+03,8.4853866951e+03,8.3823810027e+03,1.2132230376e+03,-2.8489814261e+00,4.5081919765e+00,7.7103735343e-01,5.3884124438e+00,1.1989078729e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.2981196891e+00,2.0854134514e+00,1.8619912967e+00,2.2717564389e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.3537247990e+03,8.4001304000e+03,8.5150833566e+03,1.2359414550e+03,-2.9065535652e+00,4.4505802091e+00,7.6268696467e-01,5.3700474142e+00,1.2024823765e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.3110536674e+00,2.1005088181e+00,1.8790190584e+00,2.2527686212e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.3833497046e+03,8.3131847099e+03,8.6460732617e+03,1.2584113161e+03,-2.9630355825e+00,4.3925858202e+00,7.5425756937e-01,5.3519430613e+00,1.2060150161e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.3239114243e+00,2.1155596398e+00,1.8960468201e+00,2.2333259885e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.4129746102e+03,8.2245817596e+03,8.7753396084e+03,1.2806303192e+03,-3.0184382581e+00,4.3342239448e+00,7.4575177553e-01,5.3340990272e+00,1.2095054542e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.3366945214e+00,2.1305667011e+00,1.9130745819e+00,2.2134352239e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.4425995158e+03,8.1343533659e+03,8.9028717278e+03,1.3025962385e+03,-3.0727722715e+00,4.2755091959e+00,7.3717210547e-01,5.3165149327e+00,1.2129533653e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.3494044962e+00,2.1455307790e+00,1.9301023436e+00,2.1931029583e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.4722244215e+03,8.0425310311e+03,9.0286593760e+03,1.3243069219e+03,-3.1260481946e+00,4.2164556813e+00,7.2852099858e-01,5.2991903790e+00,1.2163584354e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.3620428624e+00,2.1604526434e+00,1.9471301053e+00,2.1723357734e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.5030145205e+03,7.9454414543e+03,9.1575351549e+03,1.3465987946e+03,-3.1803094360e+00,4.1547351052e+00,7.1945645561e-01,5.2814590309e+00,1.2198517055e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.3751040268e+00,2.1759174900e+00,1.9648275953e+00,2.1502978832e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.5338046196e+03,7.8466984415e+03,9.2845053338e+03,1.3686104534e+03,-3.2334506173e+00,4.0926780526e+00,7.1031985314e-01,5.2640071078e+00,1.2232980434e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.3880910966e+00,2.1913384092e+00,1.9825250853e+00,2.1278045311e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.5645947187e+03,7.7463363026e+03,9.4095597730e+03,1.3903397177e+03,-3.2854831966e+00,4.0302987449e+00,7.0111366298e-01,5.2468341099e+00,1.2266971336e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.4010056934e+00,2.2067162410e+00,2.0002225753e+00,2.1048629519e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.5953848177e+03,7.6443889971e+03,9.5326887625e+03,1.4117844820e+03,-3.3364184802e+00,3.9676108919e+00,6.9184027215e-01,5.2299395242e+00,1.2300486722e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.4138494133e+00,2.2220518171e+00,2.0179200653e+00,2.0814803327e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.6261749168e+03,7.5408901390e+03,9.6538830069e+03,1.4329427128e+03,-3.3862676176e+00,3.9046277093e+00,6.8250198571e-01,5.2133228259e+00,1.2333523666e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.4266238276e+00,2.2373459615e+00,2.0356175552e+00,2.0576638163e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.6569650159e+03,7.4358730010e+03,9.7731336103e+03,1.4538124463e+03,-3.4350415970e+00,3.8413619371e+00,6.7310102955e-01,5.1969834809e+00,1.2366079350e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.4393304831e+00,2.2525994901e+00,2.0533150452e+00,2.0334205031e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.6877551149e+03,7.3293705204e+03,9.8904320620e+03,1.4743917864e+03,-3.4827512411e+00,3.7778258561e+00,6.6363955302e-01,5.1809209474e+00,1.2398151061e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.4519709028e+00,2.2678132110e+00,2.0710125352e+00,2.0087574543e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.7185452140e+03,7.2214153038e+03,1.0005770222e+04,1.4946789017e+03,-3.5294072032e+00,3.7140313048e+00,6.5411963157e-01,5.1651346770e+00,1.2429736190e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.4645465865e+00,2.2829879246e+00,2.0887100252e+00,1.9836816936e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
1.7493353131e+03,7.1120396323e+03,1.0119140310e+04,1.5146720237e+03,-3.5750199644e+00,3.6499896951e+00,6.4454326929e-01,5.1496241170e+00,1.2460832223e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,2.4770590111e+00,2.2981244238e+00,2.1064075152e+00,1.9582002101e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
