time,ICRF_X,ICRF_Y,ICRF_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega
5.8249940657e+06,-7.2919499891e+07,2.2921578594e+08,6.7688454974e+06,-2.0826022977e+01,-3.1423770133e+00,-8.5135513135e-01,2.1078960408e+01,2.4063031243e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4984137047e+02,1.4173530002e+02,1.3295304937e+02,8.9897690114e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.8687308694e+06,-7.3829696927e+07,2.2907626199e+08,6.7315484327e+06,-2.0795484684e+01,-3.2377471016e+00,-8.5416455104e-01,2.1063351742e+01,2.4077390162e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5005806172e+02,1.4200249170e+02,1.3327226003e+02,8.9373829180e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.9124676731e+06,-7.4738551238e+07,2.2893257186e+08,6.6941289420e+06,-2.0764622932e+01,-3.3328884411e+00,-8.5695344456e-01,2.1047852148e+01,2.4091655165e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5027449551e+02,1.4226952461e+02,1.3359147069e+02,8.8848217899e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.9562044768e+06,-7.5646048706e+07,2.2878472555e+08,6.6565879221e+06,-2.0733439131e+01,-3.4278010293e+00,-8.5972186084e-01,2.1032461572e+01,2.4105826161e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5049067399e+02,1.4253639997e+02,1.3391068135e+02,8.8320868096e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.9999412805e+06,-7.6552175277e+07,2.2863273307e+08,6.6189262673e+06,-2.0701934681e+01,-3.5224848660e+00,-8.6246984851e-01,2.1017179959e+01,2.4119903059e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5070659929e+02,1.4280311901e+02,1.3422989200e+02,8.7791791595e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.0436780842e+06,-7.7456916958e+07,2.2847660443e+08,6.5811448703e+06,-2.0670110969e+01,-3.6169399535e+00,-8.6519745585e-01,2.1002007255e+01,2.4133885767e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5092227355e+02,1.4306968296e+02,1.3454910266e+02,8.7261000214e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.0874148879e+06,-7.8360259815e+07,2.2831634962e+08,6.5432446212e+06,-2.0637969368e+01,-3.7111662963e+00,-8.6790473081e-01,2.0986943406e+01,2.4147774198e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5113769887e+02,1.4333609302e+02,1.3486831332e+02,8.6728505769e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.1326963488e+06,-7.9294017536e+07,2.2814609842e+08,6.5038815695e+06,-2.0604359144e+01,-3.8084794427e+00,-8.7068624745e-01,2.0971462179e+01,2.4162053704e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5136047238e+02,1.4361175109e+02,1.3519879758e+02,8.6175423406e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.1779778098e+06,-8.0226245685e+07,2.2797144629e+08,6.4643930579e+06,-2.0570411139e+01,-3.9055474188e+00,-8.7344607366e-01,2.0956097516e+01,2.4176231964e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5158298365e+02,1.4388724688e+02,1.3552928183e+02,8.5620541327e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.2232592708e+06,-8.1156928999e+07,2.2779240434e+08,6.4247800675e+06,-2.0536126836e+01,-4.0023702369e+00,-8.7618426151e-01,2.0940849357e+01,2.4190308885e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5180523503e+02,1.4416258172e+02,1.3585976608e+02,8.5063872635e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.2685407318e+06,-8.2086052283e+07,2.2760898365e+08,6.3850435769e+06,-2.0501507706e+01,-4.0989479113e+00,-8.7890086267e-01,2.0925717645e+01,2.4204284373e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5202722882e+02,1.4443775696e+02,1.3619025034e+02,8.4505430428e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.3138221927e+06,-8.3013600409e+07,2.2742119534e+08,6.3451845623e+06,-2.0466555206e+01,-4.1952804584e+00,-8.8159592844e-01,2.0910702320e+01,2.4218158334e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5224896733e+02,1.4471277394e+02,1.3652073459e+02,8.3945227805e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.3591036537e+06,-8.3939558315e+07,2.2722905049e+08,6.3052039979e+06,-2.0431270777e+01,-4.2913678966e+00,-8.8426950969e-01,2.0895803324e+01,2.4231930678e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5247045285e+02,1.4498763400e+02,1.3685121885e+02,8.3383277860e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.4043851147e+06,-8.4863911002e+07,2.2703256022e+08,6.2651028553e+06,-2.0395655850e+01,-4.3872102462e+00,-8.8692165694e-01,2.0881020601e+01,2.4245601313e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5269168769e+02,1.4526233845e+02,1.3718170310e+02,8.2819593686e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.4496665757e+06,-8.5786643537e+07,2.2683173561e+08,6.2248821039e+06,-2.0359711840e+01,-4.4828075295e+00,-8.8955242030e-01,2.0866354092e+01,2.4259170152e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5291267411e+02,1.4553688863e+02,1.3751218736e+02,8.2254188374e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.4965706978e+06,-8.6740718047e+07,2.2661915620e+08,6.1830949590e+06,-2.0322134291e+01,-4.5815721700e+00,-8.9225496304e-01,2.0851284483e+01,2.4273117803e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5314132007e+02,1.4582111608e+02,1.3785451451e+02,8.1666720971e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.5434748199e+06,-8.7693021800e+07,2.2640195048e+08,6.1411815894e+06,-2.0284206699e+01,-4.6800739195e+00,-8.9493466999e-01,2.0836339443e+01,2.4286956039e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5336970445e+02,1.4610518088e+02,1.3819684167e+02,8.1077435456e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.5903789420e+06,-8.8643538414e+07,2.2618013079e+08,6.0991430651e+06,-2.0245930595e+01,-4.7783128078e+00,-8.9759159553e-01,2.0821518908e+01,2.4300684767e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5359782974e+02,1.4638908452e+02,1.3853916883e+02,8.0486346375e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.6372830641e+06,-8.9592251577e+07,2.2595370946e+08,6.0569804532e+06,-2.0207307492e+01,-4.8762888668e+00,-9.0022579354e-01,2.0806822816e+01,2.4314303891e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5382569845e+02,1.4667282845e+02,1.3888149599e+02,7.9893468272e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.6841871862e+06,-9.0539145048e+07,2.2572269880e+08,6.0146948185e+06,-2.0168338890e+01,-4.9740021295e+00,-9.0283731749e-01,2.0792251104e+01,2.4327813320e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5405331306e+02,1.4695641414e+02,1.3922382314e+02,7.9298815689e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.7310913083e+06,-9.1484202658e+07,2.2548711116e+08,5.9722872233e+06,-2.0129026273e+01,-5.0714526305e+00,-9.0542622037e-01,2.0777803713e+01,2.4341212963e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5428067604e+02,1.4723984303e+02,1.3956615030e+02,7.8702403169e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.7779954304e+06,-9.2427408305e+07,2.2524695885e+08,5.9297587273e+06,-2.0089371111e+01,-5.1686404059e+00,-9.0799255472e-01,2.0763480579e+01,2.4354502728e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5450778986e+02,1.4752311657e+02,1.3990847746e+02,7.8104245255e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.8248995525e+06,-9.3368745957e+07,2.2500225419e+08,5.8871103880e+06,-2.0049374858e+01,-5.2655654926e+00,-9.1053637263e-01,2.0749281642e+01,2.4367682528e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5473465697e+02,1.4780623622e+02,1.4025080462e+02,7.7504356489e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.8718036746e+06,-9.4308199648e+07,2.2475300950e+08,5.8443432601e+06,-2.0009038958e+01,-5.3622279288e+00,-9.1305772574e-01,2.0735206842e+01,2.4380752275e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5496127983e+02,1.4808920342e+02,1.4059313177e+02,7.6902751413e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.9203893158e+06,-9.5279329438e+07,2.2449005542e+08,5.7999187953e+06,-1.9966900400e+01,-5.4620788250e+00,-9.1564583700e-01,2.0720758286e+01,2.4394174439e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5519577220e+02,1.4838215582e+02,1.4094773141e+02,7.6277784524e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
6.9689749571e+06,-9.6248403114e+07,2.2422225686e+08,5.7553691685e+06,-1.9924400504e+01,-5.5616479876e+00,-9.1820995511e-01,2.0706442797e+01,2.4407478331e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5543000781e+02,1.4867494778e+02,1.4130233104e+02,7.5651007830e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.0175605983e+06,-9.7215403159e+07,2.2394962751e+08,5.7106955441e+06,-1.9881540823e+01,-5.6609354622e+00,-9.2075013592e-01,2.0692260307e+01,2.4420663856e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5566398933e+02,1.4896758091e+02,1.4165693067e+02,7.5022437494e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.0661462395e+06,-9.8180312131e+07,2.2367218106e+08,5.6658990837e+06,-1.9838322896e+01,-5.7599412951e+00,-9.2326643474e-01,2.0678210753e+01,2.4433730923e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5589771946e+02,1.4926005678e+02,1.4201153030e+02,7.4392089685e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.1147318807e+06,-9.9143112659e+07,2.2338993119e+08,5.6209809465e+06,-1.9794748243e+01,-5.8586655331e+00,-9.2575890634e-01,2.0664294070e+01,2.4446679441e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5613120085e+02,1.4955237699e+02,1.4236612993e+02,7.3759980571e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.1633175219e+06,-1.0010378745e+08,2.2310289158e+08,5.5759422886e+06,-1.9750818371e+01,-5.9571082237e+00,-9.2822760498e-01,2.0650510192e+01,2.4459509321e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5636443618e+02,1.4984454312e+02,1.4272072957e+02,7.3126126322e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.2119031631e+06,-1.0106231928e+08,2.2281107590e+08,5.5307842638e+06,-1.9706534768e+01,-6.0552694149e+00,-9.3067258441e-01,2.0636859057e+01,2.4472220475e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5659742808e+02,1.5013655675e+02,1.4307532920e+02,7.2490543110e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.2604888044e+06,-1.0201869100e+08,2.2251449784e+08,5.4855080233e+06,-1.9661898910e+01,-6.1531491550e+00,-9.3309389781e-01,2.0623340600e+01,2.4484812815e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5683017920e+02,1.5042841944e+02,1.4342992883e+02,7.1853247110e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.3090744456e+06,-1.0297288553e+08,2.2221317106e+08,5.4401147156e+06,-1.9616912256e+01,-6.2507474924e+00,-9.3549159787e-01,2.0609954760e+01,2.4497286257e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5706269217e+02,1.5072013278e+02,1.4378452846e+02,7.1214254499e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.3576600868e+06,-1.0392488586e+08,2.2190710925e+08,5.3946054866e+06,-1.9571576249e+01,-6.3480644759e+00,-9.3786573674e-01,2.0596701474e+01,2.4509640716e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5729496961e+02,1.5101169834e+02,1.4413912810e+02,7.0573581456e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.4079675833e+06,-1.0490829442e+08,2.2158522557e+08,5.3473624920e+06,-1.9524266932e+01,-6.4485338982e+00,-9.4029924067e-01,2.0583118115e+01,2.4522307541e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5753523344e+02,1.5131344279e+02,1.4450629459e+02,6.9908449659e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.4582750799e+06,-1.0588931362e+08,2.2125829511e+08,5.2999977067e+06,-1.9476586162e+01,-6.5487017770e+00,-9.4270759588e-01,2.0569676738e+01,2.4534846620e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5777525044e+02,1.5161503220e+02,1.4487346109e+02,6.9241551530e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.5085825764e+06,-1.0686792480e+08,2.2092633304e+08,5.2525123946e+06,-1.9428535490e+01,-6.6485681660e+00,-9.4509085846e-01,2.0556377275e+01,2.4547257865e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5801502349e+02,1.5191646830e+02,1.4524062759e+02,6.8572905042e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.5588900730e+06,-1.0784410941e+08,2.2058935452e+08,5.2049078164e+06,-1.9380116451e+01,-6.7481331186e+00,-9.4744908392e-01,2.0543219661e+01,2.4559541186e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5825455544e+02,1.5221775281e+02,1.4560779409e+02,6.7902528171e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.6091975695e+06,-1.0881784893e+08,2.2024737473e+08,5.1571852304e+06,-1.9331330564e+01,-6.8473966876e+00,-9.4978232714e-01,2.0530203828e+01,2.4571696498e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5849384915e+02,1.5251888746e+02,1.4597496059e+02,6.7230438897e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.6595050661e+06,-1.0978912497e+08,2.1990040881e+08,5.1093458921e+06,-1.9282179328e+01,-6.9463589253e+00,-9.5209064243e-01,2.0517329712e+01,2.4583723715e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5873290748e+02,1.5281987397e+02,1.4634212709e+02,6.6556655205e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.7098125626e+06,-1.1075791917e+08,2.1954847192e+08,5.0613910542e+06,-1.9232664227e+01,-7.0450198832e+00,-9.5437408344e-01,2.0504597249e+01,2.4595622753e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5897173326e+02,1.5312071404e+02,1.4670929359e+02,6.5881195085e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
7.7601200592e+06,-1.1172421327e+08,2.1919157923e+08,5.0133219665e+06,-1.9182786731e+01,-7.1433796121e+00,-9.5663270327e-01,2.0492006373e+01,2.4607393530e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.5921032931e+02,1.5342140939e+02,1.4707646009e+02,6.5204076531e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
