time,ICRF_X,ICRF_Y,ICRF_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega,V_infinity,b_impact_parameter,beta,b_impact_parameter_x,b_impact_parameter_y,r_soi,within_target_soi
1.3216588359e+07,2.9425667112e+07,2.1995000933e+08,1.0156909738e+07,-2.1664183378e+01,8.4954440675e+00,-4.1244622992e-01,2.3274009608e+01,2.2214193504e+08,-3.2655524791e+02,2.0319147258e+08,1.2577312562e-07,4.9956501250e+07,5.0224491249e+09,-1.7700501070e+08,-2.0790464966e+08,5.0150214452e+09,2.5401225463e-01,1.8793609304e-01,-1.7088606417e-01,-4.5112013335e-04,1.9008110656e+08,2.5480459665e+08,1.5157834850e+08,1.9652699548e+08,1.2462373484e+02,1.1154079756e+02,9.8003459840e+01,1.3727559205e+01,3.1164486883e+00,4.0410272678e+01,3.5812796371e+02,3.4737356318e+00,2.7837095399e+06,1.5695213550e+00,7.7736431219e+05,-2.6729653062e+06,5.1455987596e+05,0.0000000000e+00
1.3262092368e+07,2.8439495749e+07,2.2033383112e+08,1.0138014537e+07,-2.1680090467e+01,8.3743905207e+00,-4.1803407606e-01,2.3245031550e+01,2.2239285374e+08,-3.2655524209e+02,2.0319147620e+08,1.2577312225e-07,4.9956502586e+07,5.0224485665e+09,-1.7700674235e+08,-2.0790439399e+08,5.0150208354e+09,2.5401269694e-01,1.8793646839e-01,-1.7088630904e-01,-4.5104348623e-04,1.9008106429e+08,2.5480469106e+08,1.5157826133e+08,1.9652697538e+08,1.2488877293e+02,1.1184052425e+02,9.8331301835e+01,1.3700125823e+01,3.1164596361e+00,4.0410584131e+01,3.5812829172e+02,3.4663507378e+00,2.7675626928e+06,1.5695084464e+00,7.8955442313e+05,-2.6525472797e+06,5.1455988514e+05,0.0000000000e+00
1.3307596376e+07,2.7452614089e+07,2.2071214904e+08,1.0118865726e+07,-2.1695403086e+01,8.2535368303e+00,-4.2359290244e-01,2.3216175745e+01,2.2264296575e+08,-3.2655523718e+02,2.0319147925e+08,1.2577311942e-07,4.9956503712e+07,5.0224479852e+09,-1.7700853077e+08,-2.0790413822e+08,5.0150202007e+09,2.5401315087e-01,1.8793685306e-01,-1.7088656093e-01,-4.5096467301e-04,1.9008102029e+08,2.5480478713e+08,1.5157817138e+08,1.9652695411e+08,1.2515321424e+02,1.1213991252e+02,9.8659142179e+01,1.3672357331e+01,3.1164710178e+00,4.0410904664e+01,3.5812862906e+02,3.4591461544e+00,2.7519827147e+06,1.5694957546e+00,8.0158010235e+05,-2.6326561116e+06,5.1455989287e+05,0.0000000000e+00
1.3353100384e+07,2.6465049100e+07,2.2108497219e+08,1.0099464626e+07,-2.1710124895e+01,8.1328842693e+00,-4.2912279580e-01,2.3187442202e+01,2.2289226756e+08,-3.2655523322e+02,2.0319148172e+08,1.2577311713e-07,4.9956504622e+07,5.0224473802e+09,-1.7701037836e+08,-2.0790388253e+08,5.0150195402e+09,2.5401361682e-01,1.8793724741e-01,-1.7088682005e-01,-4.5088360515e-04,1.9008097450e+08,2.5480488490e+08,1.5157807854e+08,1.9652693163e+08,1.2541706268e+02,1.1243896416e+02,9.8986980804e+01,1.3644255333e+01,3.1164828532e+00,4.0411234638e+01,3.5812897612e+02,3.4521195853e+00,2.7369584573e+06,1.5694832863e+00,8.1343299227e+05,-2.6132868889e+06,5.1455989912e+05,0.0000000000e+00
1.3398604393e+07,2.5476827582e+07,2.2145230978e+08,1.0079812549e+07,-2.1724259532e+01,8.0124340819e+00,-4.3462384370e-01,2.3158830929e+01,2.2314075573e+08,-3.2655523022e+02,2.0319148358e+08,1.2577311540e-07,4.9956505309e+07,5.0224467509e+09,-1.7701228768e+08,-2.0790362712e+08,5.0150188531e+09,2.5401409520e-01,1.8793765181e-01,-1.7088708662e-01,-4.5080018927e-04,1.9008092686e+08,2.5480498444e+08,1.5157798273e+08,1.9652690790e+08,1.2568032214e+02,1.1273768097e+02,9.9314817640e+01,1.3615821428e+01,3.1164951635e+00,4.0411574434e+01,3.5812933331e+02,3.4452686622e+00,2.7224781508e+06,1.5694710475e+00,8.2510656003e+05,-2.5944337429e+06,5.1455990384e+05,0.0000000000e+00
1.3425068800e+07,2.4901802280e+07,2.2166342824e+08,1.0068268307e+07,-2.1732211394e+01,7.9424757266e+00,-4.3780993418e-01,2.3142247304e+01,2.2328489694e+08,-3.2655522894e+02,2.0319148438e+08,1.2577311466e-07,4.9956505604e+07,5.0224463733e+09,-1.7701342756e+08,-2.0790347879e+08,5.0150184409e+09,2.5401437932e-01,1.8793789178e-01,-1.7088724516e-01,-4.5075055720e-04,1.9008089828e+08,2.5480504317e+08,1.5157792559e+08,1.9652689351e+08,1.2583316030e+02,1.1291125663e+02,9.9505481473e+01,1.3599132705e+01,3.1165025501e+00,4.0411776730e+01,3.5812954586e+02,3.4413640238e+00,2.7143021267e+06,1.5694640374e+00,8.3181009324e+05,-2.5837043182e+06,5.1455990586e+05,0.0000000000e+00
1.3451533207e+07,2.4326569141e+07,2.2187269621e+08,1.0056639874e+07,-2.1739966578e+01,7.8725864689e+00,-4.4098631537e-01,2.3125705037e+01,2.2342876111e+08,-3.2655522800e+02,2.0319148496e+08,1.2577311411e-07,4.9956505819e+07,5.0224459870e+09,-1.7701458978e+08,-2.0790333066e+08,5.0150180191e+09,2.5401466788e-01,1.8793813537e-01,-1.7088740633e-01,-4.5070007741e-04,1.9008086904e+08,2.5480510253e+08,1.5157786739e+08,1.9652687868e+08,1.2598580130e+02,1.1308471999e+02,9.9696144660e+01,1.3582332569e+01,3.1165101095e+00,4.0411982566e+01,3.5812976206e+02,3.4375174794e+00,2.7063036781e+06,1.5694571077e+00,8.3844924955e+05,-2.5731464113e+06,5.1455990734e+05,0.0000000000e+00
1.3479283448e+07,2.3723169420e+07,2.2209014640e+08,1.0044356304e+07,-2.1747888089e+01,7.7993759494e+00,-4.4430661922e-01,2.3108403447e+01,2.2357931699e+08,-3.2655522739e+02,2.0319148534e+08,1.2577311376e-07,4.9956505959e+07,5.0224455723e+09,-1.7701583309e+08,-2.0790317561e+08,5.0150175664e+09,2.5401497534e-01,1.8793839476e-01,-1.7088757822e-01,-4.5064621156e-04,1.9008083766e+08,2.5480516548e+08,1.5157780521e+08,1.9652686264e+08,1.2614564778e+02,1.1326649123e+02,9.9896070945e+01,1.3564596839e+01,3.1165182268e+00,4.0412202299e+01,3.5812999280e+02,3.4335459165e+00,2.6981047429e+06,1.5694499288e+00,8.4534024084e+05,-2.5622585898e+06,5.1455990830e+05,0.0000000000e+00
1.3507033689e+07,2.3119552856e+07,2.2230556604e+08,1.0031980741e+07,-2.1755594925e+01,7.7262419237e+00,-4.4761628719e-01,2.3091147333e+01,2.2372956678e+08,-3.2655522717e+02,2.0319148548e+08,1.2577311363e-07,4.9956506010e+07,5.0224451478e+09,-1.7701710227e+08,-2.0790302089e+08,5.0150171029e+09,2.5401528789e-01,1.8793865831e-01,-1.7088775310e-01,-4.5059136561e-04,1.9008080552e+08,2.5480522916e+08,1.5157774180e+08,1.9652684609e+08,1.2630527917e+02,1.1344813978e+02,1.0009599648e+02,1.3546739311e+01,3.1165265449e+00,4.0412426119e+01,3.5813022776e+02,3.4296371688e+00,2.6900956177e+06,1.5694428404e+00,8.5215761530e+05,-2.5515567466e+06,5.1455990865e+05,0.0000000000e+00
1.3539963741e+07,2.2402993156e+07,2.2255856401e+08,1.0017176234e+07,-2.1764462893e+01,7.6395564324e+00,-4.5152996120e-01,2.3070729221e+01,2.2390746378e+08,-3.2655522742e+02,2.0319148532e+08,1.2577311378e-07,4.9956505951e+07,5.0224446308e+09,-1.7701864290e+08,-2.0790283781e+08,5.0150165383e+09,2.5401566554e-01,1.8793897660e-01,-1.7088796460e-01,-4.5052497496e-04,1.9008076639e+08,2.5480530570e+08,1.5157766495e+08,1.9652682579e+08,1.2649442921e+02,1.1366353589e+02,1.0033323877e+02,1.3525391003e+01,3.1165366842e+00,4.0412697164e+01,3.5813051221e+02,3.4250795357e+00,2.6808339116e+06,1.5694345474e+00,8.6014990243e+05,-2.5390968093e+06,5.1455990825e+05,0.0000000000e+00
1.3579958875e+07,2.1532311743e+07,2.2286200606e+08,9.9990225050e+06,-2.1774830375e+01,7.5344186941e+00,-4.5626325411e-01,2.3046016555e+01,2.2412294538e+08,-3.2655522850e+02,2.0319148465e+08,1.2577311441e-07,4.9956505704e+07,5.0224439831e+09,-1.7702056619e+08,-2.0790261633e+08,5.0150158310e+09,2.5401613436e-01,1.8793937150e-01,-1.7088822737e-01,-4.5044237051e-04,1.9008071737e+08,2.5480540012e+08,1.5157756919e+08,1.9652680012e+08,1.2672375743e+02,1.1392491421e+02,1.0062137946e+02,1.3499233346e+01,3.1165494049e+00,4.0413034564e+01,3.5813086618e+02,3.4196605763e+00,2.6699322917e+06,1.5694246502e+00,8.6971188814e+05,-2.5243097421e+06,5.1455990655e+05,0.0000000000e+00
1.3619954009e+07,2.0661224487e+07,2.2316124633e+08,9.9806799062e+06,-2.1784757950e+01,7.4294417722e+00,-4.6097461042e-01,2.3021398341e+01,2.2433778556e+08,-3.2655523044e+02,2.0319148345e+08,1.2577311553e-07,4.9956505259e+07,5.0224433133e+09,-1.7702254880e+08,-2.0790239602e+08,5.0150150993e+09,2.5401661461e-01,1.8793977585e-01,-1.7088849678e-01,-4.5035752605e-04,1.9008066666e+08,2.5480549619e+08,1.5157747070e+08,1.9652677332e+08,1.2695264533e+02,1.1418604068e+02,1.0090951843e+02,1.3472825395e+01,3.1165625891e+00,4.0413381281e+01,3.5813122981e+02,3.4143680670e+00,2.6594035138e+06,1.5694149471e+00,8.7911105588e+05,-2.5098985639e+06,5.1455990349e+05,0.0000000000e+00
1.3659949144e+07,1.9789748934e+07,2.2345629126e+08,9.9621493136e+06,-2.1794247982e+01,7.3246264035e+00,-4.6566409326e-01,2.2996874573e+01,2.2455198214e+08,-3.2655523326e+02,2.0319148169e+08,1.2577311715e-07,4.9956504612e+07,5.0224426205e+09,-1.7702459315e+08,-2.0790217708e+08,5.0150143424e+09,2.5401710668e-01,1.8794018998e-01,-1.7088877300e-01,-4.5027035301e-04,1.9008061422e+08,2.5480559397e+08,1.5157736941e+08,1.9652674537e+08,1.2718109548e+02,1.1444691646e+02,1.0119765564e+02,1.3446168219e+01,3.1165762569e+00,4.0413737672e+01,3.5813160347e+02,3.4092000881e+00,2.6492387206e+06,1.5694054397e+00,8.8834406853e+05,-2.4958586928e+06,5.1455989905e+05,0.0000000000e+00
1.3699944278e+07,1.8917902536e+07,2.2374714732e+08,9.9434316010e+06,-2.1803302820e+01,7.2199733101e+00,-4.7033176641e-01,2.2972445243e+01,2.2476553295e+08,-3.2655523698e+02,2.0319147938e+08,1.2577311930e-07,4.9956503758e+07,5.0224419042e+09,-1.7702670180e+08,-2.0790195975e+08,5.0150135596e+09,2.5401761095e-01,1.8794061425e-01,-1.7088905619e-01,-4.5018075814e-04,1.9008056000e+08,2.5480569353e+08,1.5157726522e+08,1.9652671622e+08,1.2740911040e+02,1.1470754275e+02,1.0148579099e+02,1.3419262887e+01,3.1165904297e+00,4.0414104115e+01,3.5813198758e+02,3.4041552671e+00,2.6394292954e+06,1.5693961296e+00,8.9740788044e+05,-2.4821857508e+06,5.1455989319e+05,0.0000000000e+00
1.3739939412e+07,1.8045702653e+07,2.2403382104e+08,9.9245276391e+06,-2.1811924795e+01,7.1154831993e+00,-4.7497769428e-01,2.2948110342e+01,2.2497843586e+08,-3.2655524162e+02,2.0319147649e+08,1.2577312198e-07,4.9956502693e+07,5.0224411636e+09,-1.7702887743e+08,-2.0790174426e+08,5.0150127501e+09,2.5401812779e-01,1.8794104903e-01,-1.7088934653e-01,-4.5008864319e-04,1.9008050395e+08,2.5480579493e+08,1.5157715805e+08,1.9652668585e+08,1.2763669260e+02,1.1496792071e+02,1.0177392442e+02,1.3392110466e+01,3.1166051297e+00,4.0414481004e+01,3.5813238254e+02,3.3992317234e+00,2.6299663618e+06,1.5693870178e+00,9.0629921754e+05,-2.4688752080e+06,5.1455988587e+05,0.0000000000e+00
1.3779934547e+07,1.7173166550e+07,2.2431631892e+08,9.9054382966e+06,-2.1820116226e+01,7.0111567638e+00,-4.7960194195e-01,2.2923869859e+01,2.2519068873e+08,-3.2655524720e+02,2.0319147302e+08,1.2577312521e-07,4.9956501413e+07,5.0224403981e+09,-1.7703112288e+08,-2.0790153087e+08,5.0150119130e+09,2.5401865763e-01,1.8794149472e-01,-1.7088964419e-01,-4.4999390454e-04,1.9008044601e+08,2.5480589823e+08,1.5157704780e+08,1.9652665421e+08,1.2786384460e+02,1.1522805150e+02,1.0206205584e+02,1.3364712021e+01,3.1166203809e+00,4.0414868756e+01,3.5813278882e+02,3.3944280082e+00,2.6208411686e+06,1.5693781054e+00,9.1501579985e+05,-2.4559223354e+06,5.1455987708e+05,0.0000000000e+00
1.3819929681e+07,1.6300311401e+07,2.2459464754e+08,9.8861644391e+06,-2.1827879414e+01,6.9069946824e+00,-4.8420457524e-01,2.2899723782e+01,2.2540228948e+08,-3.2655525374e+02,2.0319146895e+08,1.2577312899e-07,4.9956499913e+07,5.0224396070e+09,-1.7703344112e+08,-2.0790131988e+08,5.0150110476e+09,2.5401920088e-01,1.8794195172e-01,-1.7088994936e-01,-4.4989643292e-04,1.9008038612e+08,2.5480600352e+08,1.5157693438e+08,1.9652662129e+08,1.2809056889e+02,1.1548793628e+02,1.0235018518e+02,1.3337068616e+01,3.1166362082e+00,4.0415267810e+01,3.5813320688e+02,3.3897423461e+00,2.6120448860e+06,1.5693693926e+00,9.2355459946e+05,-2.4433226124e+06,5.1455986678e+05,0.0000000000e+00
1.3859924816e+07,1.5427154288e+07,2.2486881348e+08,9.8667069298e+06,-2.1835216645e+01,6.8029976195e+00,-4.8878566070e-01,2.2875672099e+01,2.2561323603e+08,-3.2655526125e+02,2.0319146427e+08,1.2577313333e-07,4.9956498188e+07,5.0224387894e+09,-1.7703583532e+08,-2.0790111158e+08,5.0150101530e+09,2.5401975798e-01,1.8794242046e-01,-1.7089026221e-01,-4.4979611297e-04,1.9008032424e+08,2.5480611085e+08,1.5157681769e+08,1.9652658704e+08,1.2831686795e+02,1.1574757620e+02,1.0263831233e+02,1.3309181312e+01,3.1166526380e+00,4.0415678627e+01,3.5813363723e+02,3.3851731783e+00,2.6035686951e+06,1.5693608799e+00,9.3191391913e+05,-2.4310710392e+06,5.1455985494e+05,0.0000000000e+00
1.3899919950e+07,1.4553712202e+07,2.2513882336e+08,9.8470666291e+06,-2.1842130192e+01,6.6991662263e+00,-4.9334526567e-01,2.2851714793e+01,2.2582352633e+08,-3.2655526976e+02,2.0319145898e+08,1.2577313824e-07,4.9956496236e+07,5.0224379447e+09,-1.7703830881e+08,-2.0790090630e+08,5.0150092282e+09,2.5402032940e-01,1.8794290140e-01,-1.7089058294e-01,-4.4969282283e-04,1.9008026030e+08,2.5480622032e+08,1.5157669764e+08,1.9652655142e+08,1.2854274423e+02,1.1600697241e+02,1.0292643721e+02,1.3281051170e+01,3.1166696985e+00,4.0416101695e+01,3.5813408037e+02,3.3807188605e+00,2.5954038694e+06,1.5693525672e+00,9.4009111054e+05,-2.4191630679e+06,5.1455984153e+05,0.0000000000e+00
1.3939915084e+07,1.3680002043e+07,2.2540468380e+08,9.8272443948e+06,-2.1848622310e+01,6.5955011402e+00,-4.9788345833e-01,2.2827851849e+01,2.2603315834e+08,-3.2655527928e+02,2.0319145306e+08,1.2577314374e-07,4.9956494052e+07,5.0224370721e+09,-1.7704086511e+08,-2.0790070440e+08,5.0150082724e+09,2.5402091560e-01,1.8794339499e-01,-1.7089091173e-01,-4.4958643371e-04,1.9008019425e+08,2.5480633200e+08,1.5157657411e+08,1.9652651441e+08,1.2876820019e+02,1.1626612603e+02,1.0321455972e+02,1.3252679248e+01,3.1166874192e+00,4.0416537528e+01,3.5813453688e+02,3.3763776965e+00,2.5875415805e+06,1.5693444540e+00,9.4808491680e+05,-2.4075934917e+06,5.1455982654e+05,0.0000000000e+00
1.3975495398e+07,1.2902523758e+07,2.2563771526e+08,9.8094579913e+06,-2.1854045399e+01,6.5034193058e+00,-5.0190276582e-01,2.2806702291e+01,2.2621909542e+08,-3.2655528861e+02,2.0319144725e+08,1.2577314913e-07,4.9956491911e+07,5.0224362716e+09,-1.7704321184e+08,-2.0790052793e+08,5.0150073952e+09,2.5402144991e-01,1.8794384514e-01,-1.7089121115e-01,-4.4948907341e-04,1.9008013366e+08,2.5480643329e+08,1.5157646121e+08,1.9652648028e+08,1.2896841812e+02,1.1649647026e+02,1.0347087604e+02,1.3227236767e+01,3.1167037642e+00,4.0416936420e+01,3.5813495469e+02,3.3726096447e+00,2.5807945194e+06,1.5693374039e+00,9.5504046038e+05,-2.3975817130e+06,5.1455981184e+05,0.0000000000e+00
1.4011075711e+07,1.2124858396e+07,2.2586747277e+08,9.7915288793e+06,-2.1859138306e+01,6.4114700149e+00,-5.0590523111e-01,2.2785627385e+01,2.2640450853e+08,-3.2655529876e+02,2.0319144094e+08,1.2577315500e-07,4.9956489582e+07,5.0224354479e+09,-1.7704562982e+08,-2.0790035471e+08,5.0150064921e+09,2.5402199667e-01,1.8794430606e-01,-1.7089151723e-01,-4.4938905168e-04,1.9008007131e+08,2.5480653647e+08,1.5157634540e+08,1.9652644500e+08,1.2916830703e+02,1.1672662420e+02,1.0372719031e+02,1.3201604519e+01,3.1167206798e+00,4.0417346246e+01,3.5813538398e+02,3.3689286747e+00,2.5742739392e+06,1.5693305105e+00,9.6184833079e+05,-2.3878304174e+06,5.1455979584e+05,0.0000000000e+00
1.4036321253e+07,1.1572969154e+07,2.2602851116e+08,9.7787212909e+06,-2.1862552511e+01,6.3463092261e+00,-5.0873494025e-01,2.2770719232e+01,2.2653574742e+08,-3.2655530647e+02,2.0319143614e+08,1.2577315945e-07,4.9956487813e+07,5.0224348489e+09,-1.7704739027e+08,-2.0790023395e+08,5.0150058351e+09,2.5402239236e-01,1.8794463983e-01,-1.7089173852e-01,-4.4931641036e-04,1.9008002598e+08,2.5480661085e+08,1.5157626142e+08,1.9652641924e+08,1.2930993695e+02,1.1688981190e+02,1.0390905344e+02,1.3183302810e+01,3.1167330416e+00,4.0417643895e+01,3.5813569579e+02,3.3663691627e+00,2.5697814372e+06,1.5693257143e+00,9.6658884160e+05,-2.3810675434e+06,5.1455978370e+05,0.0000000000e+00
1.4056474908e+07,1.1132332371e+07,2.2615588871e+08,9.7684457113e+06,-2.1865159706e+01,6.2943391611e+00,-5.1098785636e-01,2.2758844941e+01,2.2664032597e+08,-3.2655531292e+02,2.0319143212e+08,1.2577316318e-07,4.9956486332e+07,5.0224343621e+09,-1.7704882316e+08,-2.0790013891e+08,5.0150053009e+09,2.5402271297e-01,1.8794491041e-01,-1.7089191766e-01,-4.4925739371e-04,1.9007998912e+08,2.5480667096e+08,1.5157619328e+08,1.9652639825e+08,1.2942288301e+02,1.1702001724e+02,1.0405423498e+02,1.3168624326e+01,3.1167431314e+00,4.0417885719e+01,3.5813594913e+02,3.3643566945e+00,2.5662732799e+06,1.5693219416e+00,9.7031951254e+05,-2.3757606341e+06,5.1455977352e+05,0.0000000000e+00
1.4082025100e+07,1.0573632682e+07,2.2631586923e+08,9.7553534657e+06,-2.1868314411e+01,6.2285146678e+00,-5.1383632122e-01,2.2743825490e+01,2.2677266434e+08,-3.2655532149e+02,2.0319142679e+08,1.2577316813e-07,4.9956484365e+07,5.0224337334e+09,-1.7705067583e+08,-2.0790002026e+08,5.0150046108e+09,2.5402312556e-01,1.8794525883e-01,-1.7089214798e-01,-4.4918122860e-04,1.9007994154e+08,2.5480674811e+08,1.5157610547e+08,1.9652637107e+08,1.2956592266e+02,1.1718500068e+02,1.0423829070e+02,1.3149928663e+01,3.1167562134e+00,4.0418197808e+01,3.5813627611e+02,3.3618443092e+00,2.5619237909e+06,1.5693172302e+00,9.7498007268e+05,-2.3691490811e+06,5.1455976002e+05,0.0000000000e+00
1.4102434491e+07,1.0127289022e+07,2.2644245329e+08,9.7448432136e+06,-2.1870713744e+01,6.1759838820e+00,-5.1610547913e-01,2.2731855654e+01,2.2687818009e+08,-3.2655532866e+02,2.0319142233e+08,1.2577317227e-07,4.9956482721e+07,5.0224332220e+09,-1.7705218547e+08,-2.0789992706e+08,5.0150040492e+09,2.5402346017e-01,1.8794554157e-01,-1.7089233457e-01,-4.4911928007e-04,1.9007990283e+08,2.5480681051e+08,1.5157603415e+08,1.9652634890e+08,1.2968006212e+02,1.1731671914e+02,1.0438531282e+02,1.3134925148e+01,3.1167669030e+00,4.0418451638e+01,3.5813654208e+02,3.3598684368e+00,2.5585268270e+06,1.5693135240e+00,9.7864729249e+05,-2.3639604483e+06,5.1455974873e+05,0.0000000000e+00
1.4136844401e+07,9.3746534217e+06,2.2665344592e+08,9.7270184173e+06,-2.1874517249e+01,6.0875176963e+00,-5.1991883539e-01,2.2711730277e+01,2.2705568384e+08,-3.2655534137e+02,2.0319141442e+08,1.2577317961e-07,4.9956479805e+07,5.0224323408e+09,-1.7705479239e+08,-2.0789977326e+08,5.0150030810e+09,2.5402403465e-01,1.8794602738e-01,-1.7089265449e-01,-4.4901253815e-04,1.9007983613e+08,2.5480691732e+08,1.5157591153e+08,1.9652631060e+08,1.2987225893e+02,1.1753865473e+02,1.0463318801e+02,1.3109490126e+01,3.1167854235e+00,4.0418888986e+01,3.5813700040e+02,3.3565990756e+00,2.5529519942e+06,1.5693073898e+00,9.8471867084e+05,-2.3553965747e+06,5.1455972871e+05,0.0000000000e+00
1.4171254311e+07,8.6218921477e+06,2.2686139660e+08,9.7090626711e+06,-2.1878018477e+01,5.9991772137e+00,-5.2371665581e-01,2.2691674660e+01,2.2723269173e+08,-3.2655535487e+02,2.0319140602e+08,1.2577318741e-07,4.9956476705e+07,5.0224314353e+09,-1.7705747950e+08,-2.0789962399e+08,5.0150020855e+09,2.5402462242e-01,1.8794652501e-01,-1.7089298119e-01,-4.4890281104e-04,1.9007976759e+08,2.5480702621e+08,1.5157578583e+08,1.9652627110e+08,1.3006415514e+02,1.1776041561e+02,1.0488106089e+02,1.3083880763e+01,3.1168045927e+00,4.0419338525e+01,3.5813747159e+02,3.3534063896e+00,2.5475639202e+06,1.5693013982e+00,9.9064888268e+05,-2.3470612942e+06,5.1455970742e+05,0.0000000000e+00
1.4205664222e+07,7.8690155778e+06,2.2706630966e+08,9.6909765089e+06,-2.1881218799e+01,5.9109627858e+00,-5.2749898842e-01,2.2671688785e+01,2.2740920258e+08,-3.2655536919e+02,2.0319139711e+08,1.2577319568e-07,4.9956473421e+07,5.0224305049e+09,-1.7706025015e+08,-2.0789947961e+08,5.0150010619e+09,2.5402522388e-01,1.8794703485e-01,-1.7089331480e-01,-4.4878997670e-04,1.9007969717e+08,2.5480713726e+08,1.5157565697e+08,1.9652623039e+08,1.3025575221e+02,1.1798200246e+02,1.0512893137e+02,1.3058097730e+01,3.1168244388e+00,4.0419800736e+01,3.5813795617e+02,3.3502893303e+00,2.5423573466e+06,1.5692955480e+00,9.9643833718e+05,-2.3389509439e+06,5.1455968487e+05,0.0000000000e+00
1.4240074132e+07,7.1160340426e+06,2.2726818945e+08,9.6727604627e+06,-2.1884119580e+01,5.8228747581e+00,-5.3126588199e-01,2.2651772639e+01,2.2758521518e+08,-3.2655538430e+02,2.0319138771e+08,1.2577320442e-07,4.9956469952e+07,5.0224295492e+09,-1.7706310785e+08,-2.0789934054e+08,5.0150000097e+09,2.5402583942e-01,1.8794755736e-01,-1.7089365543e-01,-4.4867390654e-04,1.9007962483e+08,2.5480725053e+08,1.5157552488e+08,1.9652618844e+08,1.3044705165e+02,1.1820341596e+02,1.0537679934e+02,1.3032141696e+01,3.1168449919e+00,4.0420276124e+01,3.5813845470e+02,3.3472469291e+00,2.5373272074e+06,1.5692898379e+00,1.0020866367e+06,-2.3310623608e+06,5.1455966105e+05,0.0000000000e+00
1.4274484042e+07,6.3629578260e+06,2.2746704031e+08,9.6544150630e+06,-2.1886722176e+01,5.7349134695e+00,-5.3501738608e-01,2.2631926204e+01,2.2776072837e+08,-3.2655540022e+02,2.0319137780e+08,1.2577321361e-07,4.9956466299e+07,5.0224285675e+09,-1.7706605631e+08,-2.0789920719e+08,5.0149989280e+09,2.5402646944e-01,1.8794809297e-01,-1.7089400318e-01,-4.4855446499e-04,1.9007955052e+08,2.5480736613e+08,1.5157538948e+08,1.9652614524e+08,1.3063805493e+02,1.1842465679e+02,1.0562466470e+02,1.3006013331e+01,3.1168662835e+00,4.0420765224e+01,3.5813896776e+02,3.3442782565e+00,2.5324684834e+06,1.5692842667e+00,1.0075938058e+06,-2.3233922058e+06,5.1455963597e+05,0.0000000000e+00
1.4308893952e+07,5.6097971652e+06,2.2766286662e+08,9.6359408384e+06,-2.1889027934e+01,5.6470792531e+00,-5.3875355107e-01,2.2612149464e+01,2.2793574098e+08,-3.2655541694e+02,2.0319136740e+08,1.2577322327e-07,4.9956462463e+07,5.0224275594e+09,-1.7706909943e+08,-2.0789908004e+08,5.0149978161e+09,2.5402711437e-01,1.8794864217e-01,-1.7089435817e-01,-4.4843150908e-04,1.9007947421e+08,2.5480748413e+08,1.5157525067e+08,1.9652610076e+08,1.3082876350e+02,1.1864572559e+02,1.0587252733e+02,1.2979713304e+01,3.1168883470e+00,4.0421268594e+01,3.5813949596e+02,3.3413822191e+00,2.5277761705e+06,1.5692788328e+00,1.0129598144e+06,-2.3159371283e+06,5.1455960962e+05,0.0000000000e+00
1.4339642633e+07,4.9367099828e+06,2.2783530154e+08,9.6193237154e+06,-2.1890838310e+01,5.5686984115e+00,-5.4207925059e-01,2.2594535929e+01,2.2809170771e+08,-3.2655543255e+02,2.0319135769e+08,1.2577323229e-07,4.9956458880e+07,5.0224266357e+09,-1.7707190221e+08,-2.0789897206e+08,5.0149967965e+09,2.5402770365e-01,1.8794914482e-01,-1.7089468158e-01,-4.4831853938e-04,1.9007940429e+08,2.5480759168e+08,1.5157512369e+08,1.9652605992e+08,1.3099893246e+02,1.1884312759e+02,1.0609401486e+02,1.2956066922e+01,3.1169087446e+00,4.0421730961e+01,3.5813998131e+02,3.3388549004e+00,2.5237199092e+06,1.5692740919e+00,1.0176355492e+06,-2.3094544960e+06,5.1455958502e+05,0.0000000000e+00
1.4363268598e+07,4.4195029957e+06,2.2796615668e+08,9.6064864679e+06,-2.1892069619e+01,5.5085431999e+00,-5.4462630495e-01,2.2581040237e+01,2.2821127313e+08,-3.2655544498e+02,2.0319134996e+08,1.2577323947e-07,4.9956456029e+07,5.0224259110e+09,-1.7707411128e+08,-2.0789889296e+08,5.0149959961e+09,2.5402816495e-01,1.8794953890e-01,-1.7089493410e-01,-4.4822967917e-04,1.9007934944e+08,2.5480767572e+08,1.5157502419e+08,1.9652602782e+08,1.3112952453e+02,1.1899471013e+02,1.0626419476e+02,1.2937805598e+01,3.1169248716e+00,4.0422094563e+01,3.5814036310e+02,3.3369514469e+00,2.5206887347e+06,1.5692705222e+00,1.0211518777e+06,-2.3045868480e+06,5.1455956544e+05,0.0000000000e+00
